"","Link","ID","Title","Area","Number_of_Rooms","Price","Condition","Year_of_Construction","Comfort_level","Floor","Floors_of_Building","Elevator","Inner_height","Heating","Bathroom_and_Toilet","Orientation","View","Garden_Connection","Attic","Parking","Description","Overhead","Balcony"
"11","https://ingatlan.com/viii-ker/elado+lakas/tegla-epitesu-lakas/31355692","31355692","8. kerület, Dobozi utca",30," 1 ",NA,"felújítandó","1950 elõtt","összkomfortos","2","3","nincs","3 m vagy magasabb","gáz (konvektor)","külön helyiségben","délnyugat","utcai","nem","nem tetõtéri","utca, közterület - fizetõs övezet"," AZONOSÍTÓ: OME-VIII-067ELADÓ Budapesten a VIII. kerületben, a Dobozi utcában egy felújítandó ingatlan.A lakás második emeleten helyezkedik el, egy lift nélküli házban. Az ingatlan teljes körû felújítást igényel egy tágas elõszobás konyhával, egy kádas fürdõszobával és egy különálló illemhelyiséggel rendelkezik. A szoba 17m2-es, ablakai egy üres telekre néznek. Az épület jelenleg még nincs szép esztétikai állapotban, azonban tavasszal teljes körû felújítás veszi kezdetét, melybe beletartozik a külsõ és a belsõ homlokzat is. Az ingatlan elõtti folyosón nincs átjárás, köszönhetõen annak, hogy ez az utolsó lakás a folyosón.Elhelyezkedés szempontjából ideális helyen található, hiszen a házból kilépve szinte azonnal elérhetõ a villamosmegálló a 24-es és a 28-as villamos is, elõbbivel elérhetõ a Keleti Pu, utóbbival pedig a Blaha Lujza Tér. Az ingatlan tehermentes, azonnal költözhetõ. Közös költség 10.000ft/hó mely tartalmazza a ház felújítási alapját is.Azon kedves ügyfelek, akik általunk találják meg leendõ otthonukat, az ügyvédünk által szerkesztett adásvételi szerzõdés díjából kedvezményben részesülnek. Ha felkeltette figyelmét az ingatlan, vagy egyéb kérdése lenne, hívjon bizalommal hétvégén is elérhetõ vagyok!Felmerülõ kérdéseire szívesen válaszolok. Hívjon!Mobil: További ajánlataim:","18 000 Ft/hó",NA
"12","https://ingatlan.com/viii-ker/elado+lakas/tegla-epitesu-lakas/31829286","31829286","8. kerület, Józsefváros – Losoncinegyed",37," 1 ",NA,"felújított","1950 elõtt","összkomfortos","1","2","nincs","3 m vagy magasabb","gáz (konvektor)","egy helyiségben","kelet","udvari","nem","nem tetõtéri","utca, közterület - fizetõs övezet"," VIII. kerület Práter utcában eladó egy 3,65m belmagasságú könnyedén galériázható, felújított lakás!A kerület egyik legkedveltebb utcájában egy csendes társasházban található ez a remek paraméterekkel rendelkezõ legénylakás. A nappali 26 négyzetméteres többféleképpen kialakítható egyedi élettér a magas belmagasságot kihasználva. Az elektromos vezetékek, hideg-melegburkolatok, gázkonvektorok cserélve, modernizálva lettek. Nagy ablakain a reggel besüt a nap, keleti fekvése végett. Modern többfunkciós nyílászárók lettek beépítve thermo üveggel ellátva, emellett a bejárati biztonsági ajtó is cserélve lett, ezért fûtése rendkívül gazdaságos. Beépített konyhabútor, tárolók, és a fürdõ berendezése a vételár részét képezik. A melegvízrõl egy éjszakai áramot fogyasztó villanybojler gondoskodik. Azonnal költözhetõ és tehermentes. A ház pénzügyei rendezettek, jelentõs megtakarítással rendelkezik. Az elektromos vezetékek teljes felújításra kerültek a társasházban, a mérõórák cserélve lettek. A következõ projekt, vakolás és a homlokzat felújítása a közeljövõben valósul meg. A lakók csendesek és barátságosak.A környék infrastuktúrája kiváló, gyalogosan könnyen elérhetõ a Corvin sétány és a 3-as metró. A lehetõségek és a bevásárlási lehetõségek tárháza végtelen. Parkolni az utcán Józsefvárosi lakosként évi 2000 Forintért lehet, ráadásul mindig van parkolóhely a ház elõtt. Oktatási intézmények, egyetemek, mint például, a Pázmány Péter Katolikus Egyetem, illetve az Eötvös Loránd Tudományegyetem Füvészkert, Semmelweis Egyetem 5-6 perc séta! Ez a környék fejlõdött legdinamikusabban a közelmúltban és nem is várható leállás. Jöjjön el és gyõzõdön meg róla, hogy miért jó választás ez az ingatlan ár-érték arányban. Befektetésnek, egyetemistáknak, fiatal pároknak tökéletes választás.Hitelre van szüksége? Teljes körû és díjmentes hitel-ügyintézéssel, biztosításkötéssel áll rendelkezésére szakértõ kollégánk. Kérje személyre szabott ajánlatunkat! Szakértõ Ingatlanjogászunk bármikor a szolgálatára áll, ha kérdése merülne fel!Hívjon és megmutatom Önnek bármikor akár hétvégén is! ","24 000 Ft/hó",NA
"13","https://ingatlan.com/viii-ker/elado+lakas/panel-lakas/31849262","31849262","8. kerület, Józsefváros – Losoncinegyed",30," 1 ",NA,"felújított","1950-1980 között","összkomfortos","5","több mint 10","van","3 m-nél alacsonyabb","távfûtés","egy helyiségben","nyugat","panorámás","nem","nem tetõtéri","utca, közterület - fizetõs övezet"," VIII. Kerületben, A CORVIN SÉTÁNYTÓL 2 perc sétára, SZIGETELT HÁZBANeladó, egy NY-i fekvésû, 30 nm-es, 5. emeleti, TEHERMENTES,1 szobás AKADÁLYMENTESÍTETT lakás AZONNALI KÖLTÖZÉSSEL!A ház pénzügyei rendezettek, ezáltal megtakarítással rendelkezik.Az ingatlan KIVÁLÓ állapotú.A LAKÁS TELJES KÖRÛEN FEL LETT ÚJÍTVA!A nyílászárók, hideg, meleg burkolatok, szaniterek, továbbá a falban a vezetékek és a csövek cserélve lettek.A szoba burkolata laminált parketta, a többi helyiség járólapos.A fûtésrõl és a meleg vízrõl távhõ gondoskodik.A környék infrastruktúrája kiváló, gépkocsival és tömegközlekedéssel könnyen megközelíthetõ.Közlekedés:BKK megállók a közelben:914 914A 950 950A M3Közelben:CORVIN SÉTÁNY 2 perc séta, továbbáegyetemek, mint például, a Pázmány Péter Katolikus Egyetem,illetve az Eötvös Loránd Tudományegyetem Füvészkert, Semmelweis Egyetem 4-5 perc séta!Ajánlom:egyedülállók, párok, esetleg befektetésnek is kiváló!Érdeklõdni a hét minden napján a nap bármely szakában! ","22 000 Ft/hó","részt vett"
"14","https://ingatlan.com/viii-ker/elado+lakas/tegla-epitesu-lakas/31834089","31834089","8. kerület, Magdolna utca 34.",34," 1 ",NA,"nincs megadva",NA,"nincs megadva","1","3","nincs","nincs megadva","gáz (konvektor)","külön helyiségben","dél","utcai","nincs megadva","nincs megadva","nincs megadva"," Eladó Tulajdonostól a Magdolna- Karácsony Sándor utca sarkán, 1. emeleti , utcai ablakos ,gáz konvektoros, külön wc-s, garzon. Teljes felújításon átestet lakás . Papíron 31nm, lemérve 34 nm. Azonnal birtokba vehetõ. ",NA,NA
"15","https://ingatlan.com/vii-ker/elado+lakas/tegla-epitesu-lakas/31900494","31900494","7. kerület, Dembinszky utca",30," 1 ",NA,"jó állapotú","1950 elõtt","komfortos","4","4","nincs","3 m vagy magasabb","gáz (konvektor)","egy helyiségben","kelet","udvari","nem","nem tetõtéri","utca, közterület - fizetõs övezet"," Átlagos-jó állapotú, 30m2-es, 4. emeleti, udvari nézetû lakás várja új lakóit!TÁRSASHÁZA VII. kerületben, a Dembinszky utcában található ez a normál külsõ homlokzatú, és belül pedig kifejezetten rendezett 4 emeletes tégla építésû ház. A lakóközösség jó, ahogy a közös képviseletre sem lehet panasz! A lakás feletti tetõ nemrég lett felújítva!LAKÁSA lakás az épület 4. emeletén található, lift nincs. A belmagasság 3.2m, ami a lépcsõzés szempontjából szerencsésebb a kerületre jellemzõ 3.6+nál :)Átlagos-jó állapotú, 1 szobás 30m2-es, udvari nézetû keleti fekvésû.A konyha szépen és praktikusan lett kialakítva! A fürdõ kádas, és kényelmes méretû! A szoba szép tágas, és két irányban is van ablaka, egyik az udvar fele, másik a légudvar irányába, ami szintén ad fényt, mert ez a legfelsõ szint.A nyílásszárók az eredetiek!A téli melegrõl parapetes konvektor gondoskodik!!Közös költsége 13800 Ft, mely tartalmazza a teljes vízfogyasztást, a felújítási alapot, takarítást, szemétszállítást, biztosítást is.KÖRNYÉK & KÖZLEKEDÉSA környéken megtalálható minden, ami a hétköznapok kényelméhez tartozik, boltok, iskola, óvoda, játszótér, gyógyszertár, orvosi rendelõ. Közel a Péterfy Kórház-Rendelõintézet, az Állatorvosi Egyetem, a Metropolitan Egyetem.A Városliget percekre van kikapcsolódási lehetõségként, a sport szerelmeseinek szabadtéri edzõpályákkal, kutyatulajdonosoknak nagy sétákkal.A közlekedésre nem lehet panasz, közel a Hõsök tere és Keleti Pályaudvar is, ahonnan az egész város pillanatok alatt elérhetõ! Ennél és közelebb a 70, 74, 75, 79-es trolik, és a 30-as busz!Irányár:22,5M FtHívjon bizalommal! ",NA,NA
"16","https://ingatlan.com/viii-ker/elado+lakas/tegla-epitesu-lakas/31802624","31802624","8. kerület, Vajda Péter utca",40," 1 ",NA,"közepes állapotú","1950-1980 között","összkomfortos","2","3","nincs","3 m vagy magasabb","gáz (cirko)","egy helyiségben","nincs megadva","udvari","nem","nem tetõtéri","udvari beálló"," IRÁNYÁR ! KEDVEZÕ ÁRON VEGYEN LAKÁST. 2. emelet - 40 nm - 1 szoba + hall 4 MÉTERES BELMAGASSÁG + állógaléria, új, modern fûtésrendszer - közepes állapotú lakás.TÁRSASHÁZ :Igazi régi idõk hangulatát árasztja ez a vörös tégla épület komplesszúm, az oda érkezõk egy teljesen új világba cseppennek. - Utca az utcában, olyan mintha a filmvásznon találnánk magunkat az 50-es években..Számtalan filmet készítettek itt ebben a biztonságos, barátságos , családias hangulatú társasházban.LAKÁS:A lakás a 2. emeleten található , lift nincs 40 nm- belsõ két szint kialakítására van lehetõség a 4 méteres belmagasságának köszönhetõen.. Részben felújítandó, az ajtók- az ablakok cseréje idõszerû, a padozat burkolata is felújítást igényel..- Belépve a lakásba egy tágas elõtérbe érkezünk, melyben most egy kis tea konyha kapott helyet, onnan nyílik a tágas fürdõszoba aminek a szellõzése természetes módon történik ablakkal ellátott.A tea konyhából nyílnak a további helyiségek : -egy 20 nm-es szoba galériás, ablaka csendes belsõ udvarra nyílik. Valamint egy 12 nm-es szoba amibõl lehet nappalit, ebédlõt, vagy konyhát kialakítani az erkélyt ebbõl a helyiségbõl lehet megközelíteni.A lakás fûtése radiátorokon keresztül történik a mai kornak megfelelõ korszerû parapetes cirkó (Mika kazánnal)A közös költségben benne van a korlátlan vízhasználat.16.000 Ft /Hó A meleg vizet bojleren keresztül kapja a háztartás. Éjszakai és nappali áram található.Tartozik a lakáshoz, tároló helyiség, valamint privát parkoló hely a lakás elõtt HAVI 3000 Ft áron.TEHERMENTES, AZONNAL BIRTOKBA VEHETÕ 1/1 TULAJDON - HITELEZHETÕ. ","1 000 Ft/hó",NA
"17","https://ingatlan.com/viii-ker/elado+lakas/tegla-epitesu-lakas/31466751","31466751","8. kerület, Kis Fuvaros utca",37," 1 ",NA,"közepes állapotú","1950 elõtt","összkomfortos","3","4","nincs","3 m vagy magasabb","gáz (konvektor)","egy helyiségben","nyugat","utcai","nem","nem tetõtéri","utca, közterület - fizetõs övezet"," Belvárosban erkélyes használt lakás, nyugati fekvéssel nem sok szerepel a kereshetõ eladó lakások között. Ez most pont ilyen. Fiatal pároknak, pesti bázislakásnak, diákoknak kiváló választás.- 37nm- most 1 szoba, de átalakítható 1+1 szobás lakásnak- 3. emelet, lift nincs de ezt ellensúlyozza a saját erkély- beköltözhetõ állapotú- közel az egyetemekhez- pár percre a metróktól, villamosoktól- piac, orvos pár sarokra- kutyásoknak 3 park is 5 perc sétáraHa magadnak vagy kiadásra keresel lakást, akkor megtaláltad. Ha megnéznéd hívj! ",NA,NA
"18","https://ingatlan.com/viii-ker/elado+lakas/tegla-epitesu-lakas/31907266","31907266","8. kerület, Mátyás tér",36," 1 ",NA,"közepes állapotú",NA,"összkomfortos","3","3","nincs","nincs megadva","gáz (konvektor)","egy helyiségben","nincs megadva","udvari","nincs megadva","nem tetõtéri","nincs megadva"," VIII. kerületben a Bauer Sándor utcában eladó rendezett, jó állapotú társasház III. emeletén jelenleg 1 szobás de MÁSFÉL SZOBÁSSÁ ALAKÍTHATÓ, közepes állapotú lakás. A konyha ablakos és külön helyiségben található, a szoba 2 ablaka a belsõ udvarra néz. Közös költsége 13.000 forint/hó. Érdemes megnézni, közlekedésileg kiváló helyen található. A kerület fejlõdõ részén.Az ingatlan irányára: 18,4millió forint ",NA,NA
"19","https://ingatlan.com/viii-ker/elado+lakas/panel-lakas/31684094","31684094","8. kerület, Losonci tér",45," 2 ",NA,"felújítandó","1950-1980 között","összkomfortos","7","több mint 10","van","3 m-nél alacsonyabb","távfûtés","egy helyiségben","nyugat","utcai","nincs megadva","nem tetõtéri","utca, közterület - fizetõs övezet"," ELADÓ, FELÚJÍTANDÓ lakás a VIII. kerületbenMegvételre kínálok Budapest VIII. kerületi Losonci téren lévõ, 7. emeleti 2 szobás, erkélyes FELÚJÍTANDÓ lakástA lakás 45 nm-es 2 szobásFûtése távfûtésA ház a Losonci téren található nagyon közel a közkedvelt Corvin negyedtõl.A közlekedés kiváló, pár perc távolságra az M3 metrótól.Megtekinteni rugalmasan lehet, kérem hívjon, ha felkeltettem az érdeklõdését.Finanszírozásban segítünk:* Országos elsõ helyezett és bankfüggetlen hitelcenterünk díjmentesen versenyezteti minden bank és hitelintézet ajánlatát.* Önnek nincs más dolga, mint egyeztetni munkatársunkkal, majd a megversenyeztetett ajánlatokból kiválasztani a hosszútávon is a legmegfelelõbb konstrukciót.* Szakértõink több éves szakmai tapasztalattal és egyedi igényekre szabott, fogyasztóbarát lakáshitelekkel, babaváró hitellel, teljes körû CSOK ügyintézéssel várják.* Elõre egyeztetve akár a normál munkaidõ után is. ",NA,"nem vett részt"
"20","https://ingatlan.com/viii-ker/elado+lakas/tegla-epitesu-lakas/31883926","31883926","8. kerület, Visi Imre utca",33," 1 ",NA,"felújított",NA,"összkomfortos","2","nincs megadva","nincs megadva","nincs megadva","elektromos","nincs megadva","nincs megadva","utcai","nincs megadva","nincs megadva","nincs megadva"," Felújított, emeleti garzon.Orczy térnél, a csendes, nyugodt Visi Imre utcában, jó állapotú társasház második emeletén eladó egy 33 m2-es, tágas garzon.A felújított lakás ablakai az utca felé néznek, déli fekvésének köszönhetõen világos.A kellemes hõmérsékletet egy korszerû hûtõ-fûtõ klíma biztosítja.Kitûnõ a közlekedés a környéken, 24-es, 28-as, 62-es villamos, 9-es, 99-es busz, 83-as troli. 10 perc alatt elérhetõ a Keleti pályaudvari, vagy a Nagyvárad téri közlekedési csomópont.A közelben számos egyetem található, így kiadásra is remek választás. ",NA,NA
"21","https://ingatlan.com/viii-ker/elado+lakas/tegla-epitesu-lakas/31894043","31894043","8. kerület, Delej utca",36," 1 ",NA,"jó állapotú","1950-1980 között","összkomfortos","1","4","nincs","3 m vagy magasabb","gáz (konvektor)","külön helyiségben","nincs megadva","udvari","nem","nem tetõtéri","udvari beálló - bérelhetõ","   Bemutatóvideó az ingatlanról  icomTagManagerEvent.addExtraFeatureEvent('megjelenes', 'bemutatoVideo'); Tisztviselõ telepen!Eladásra kínálunk a Tisztviselõ telepen egy 36-m2-es, 1-em, NAPFÉNYES erkélyes lakást.Ha van olyan, aki szeretne egy napfényes lakást az megtalálta az igazit.Az ingatlant csendes nyugodt környezet, kiváló közlekedés jellemez.A társasház folyamatosan részt vesz pályázatokon és végez felújításokat.Parkolás zárt udvarban, 24 órás portaszolgálat biztosítja a beléptetést.","8 000 Ft/hó",NA
"22","https://ingatlan.com/xiii-ker/elado+lakas/panel-lakas/31926747","31926747","13. kerület, Ördögmalom utca",54," 1 + 2 fél ",NA,"felújítandó",NA,"összkomfortos","2","4","nincs megadva","nincs megadva","távfûtés","külön helyiségben","délnyugat","utcai","nincs megadva","nincs megadva","nincs megadva"," Megvásárlásra kínáljuk 13.kerület, csendes, parkos részén, Ördögmalom utcában ezt az 54 nm-es, 1 + 2 fél szobás, 2.emeleti felújítandó lakást.A környék tömegközlekedése kiváló, a belváros is könnyen, gyorsan elérhetõ. A közelben óvoda, iskola, bevásárlási lehetõségek adottak, így tökéletes választás családosoknak.Infrastruktúrájából, lokációjából adódóan remek befektetési lehetõség is !Az ingatlan végrehajtói portfólióból közvetített, de fix áras ingatlan !További információért keresse irodánkat bizalommal, ahol szakértõkollégáink állnak rendelkezésére !",NA,"nincs megadva"
"23","https://ingatlan.com/viii-ker/elado+lakas/tegla-epitesu-lakas/31879940","31879940","8. kerület, Orczy út",31," 1 ",NA,"felújított",NA,"összkomfortos","2","nincs megadva","nincs megadva","3 m vagy magasabb","gáz (konvektor)","egy helyiségben","nincs megadva","utcai","nincs megadva","nincs megadva","nincs megadva"," Felújított utcai garzonA VIII. kerületi Orczy úton eladó egy 2. emeleti, 31 nm-es felújított garzon lakás. A szoba csendes mellékutcára néz, világos, egy 8 m2-es galéria növeli a lakóteret. Konvektoros fûtésú, vízórás, a közös költség 9500.-, az összes rezsi nagyon alacsony. Az ablakok hang és hõszigeteltre lettek cserélve, a bejárati ajtó pedig biztonsági ajtóra.Villamos és metró egy percre, a felújított Orczy park a ház mögött található.A ház folyamatos pályázatokon vesz részt, a lépcsõház felújítása folyamatban van, a tetõ és a függõfolyosók felújítása már megtörtént. A lakók kedvesek, a lakóközösség rendezett.A lakás azonnal birtokba vehetõ, tehementes. ",NA,NA
"24","https://ingatlan.com/viii-ker/elado+lakas/tegla-epitesu-lakas/31914459","31914459","8. kerület, Bacsó Béla utca 8.",31," 1 ",NA,"felújított","1950-1980 között","összkomfortos","félemelet","3","nincs","3 m vagy magasabb","elektromos","egy helyiségben","nincs megadva","udvari","igen","nem tetõtéri","utca, közterület - fizetõs övezet"," Tulajdonostól eladó elsõ emeleti 31 nm-es 1 szobás jó állapotú, azonnal költözhetõ/kiadható garzonlakás. A lakás az udvarra néz, körfolyosóról közelíthetõ meg. Belépve a konyha-étkezõbe érkezünk, melybõl jobbra a WC-s és zuhanyzós fürdõszoba, balra pedig a szoba nyílik.A lakás saját vízórával rendelkezik, gáz nincs. Fõzés, fûtés, vízmelegítés árammal megoldott. A lakóközösség rendezett, a lépcsõház és az udvar tiszta, ugyanakkor a ház már patinás állapotú. A ház tervezi a lépcsõház és a homlokzat felújíttatását, de konkrét elkötelezõdés (közgyûlési döntés) még nem történt a témában. A szoba ablakai a belsõ udvarra néznek, és látható a szomszédos, fagerendával aládúcolt ház. Az ár a képeken látható állapotra vonatkozik, a komplett berendezés - megegyezés szerint - az adás-vétel részét képezheti. Közös költség: 10.240.- Ft/hó, minden más egyedi fogyasztás alapján. Ingatlanközvetítõ segítségét köszönettel NEM kérjük! ","30 000 Ft/hó",NA
"25","https://ingatlan.com/viii-ker/elado+lakas/tegla-epitesu-lakas/31882373","31882373","8. kerület, Dankó utca",32," 1 ",NA,"jó állapotú","1950-1980 között","összkomfortos","1","3","nincs","3 m vagy magasabb","elektromos","egy helyiségben","délkelet","kertre nézõ","nem","nem tetõtéri","utca, közterület - fizetõs övezet"," Eladó Budapest VIII. kerületében, a Dankó utca közvetlen Kálvária tér felõli, folyamatosan megújuló részén téglaépítésû, ház 1. emeletén napos, jelenleg 1 szoba plusz hálófülkés, jó állapotú lakás áron alul.A lakás elõnye , hogy az elrendezése miatt 1,5 szobássá átalakítható, mivel a jelenlegi plusz hálófülkébõl fürdõszoba kialakítható. A 3,8 M belmagassága miatt akár állógalériázható.A lakás elõtti kis terasz reggeli kávézgatásra kiválóan alkalmas. A lakás a gangról nyílik, de a szoba ablaka természetre néz, így csöndes.A társasház jó állapotú, de tervbe van véve a közeljövõben az épület teljes esztétikai felújítása.(a szomszéd épületben már megtörtént önkormányzati segítséggel és haladnak tovább)Értéknövelõ tényezõi között jelenik meg a központi elhelyezkedés, több egyetem közelsége (SOTE, Óbudai Egyetem), a jó tömegközlekedés (9-es busz 2 perc sétára található.Ingatlanosok hívásaikkal kérem kíméljenek. ","8 000 Ft/hó",NA
"26","https://ingatlan.com/vi-ker/elado+lakas/tegla-epitesu-lakas/31836188","31836188","6. kerület, Szondi utca 38.",30," 1 ",23,"felújított",NA,"összkomfortos","3","4","nincs","3 m vagy magasabb","gáz (konvektor), elektromos","egy helyiségben","nincs megadva","udvari","nincs megadva","legfelsõ emelet, nem tetõtéri","utca, közterület"," Eladó a 6.kerület szívében, a Szondi utcában egy részben felújított 30 nm-es, 1 szobás, 3. emeleti, 3,6 méteres belmagassággal rendelkezõ galériázható lakás tulajdonostól.A lakás belsõ udvari kilátású, nagyon világos. 4 éve felújítva, csak a külsõ nyílászárók nem lettek cserélve.Bútorozva vagy anélkül is eladó.Felszerelt konyha, fürdõ.Alacsony rezsi és közös költség.Saját gáz-, villany-, vízóra.Az épület utca felöli része 1 emeletes, a hátsó udvari része 3 emeletes. A ház közepes állapotú, de rendkívül hangulatos. A felújítás az elkövetkezendõ néhany évben várható.Kiváló adottságokkal rendelkezõ, közlekedés szempontjából kiváló, mivel a Nyugati pályaudvar és metró, a West-end gyalog is csak néhany percre. A 4-es 6-os villamos, troli a közelben. Közelben éttermek, abc, pékség, zöldséges...Kiváló saját lakásnak vagy befektetésnek, rövid vagy akár hosszú távú kiadásra.Irányár: 23 000 000 ","7 500 Ft/hó",NA
"27","https://ingatlan.com/xiii-ker/elado+lakas/tegla-epitesu-lakas/31650224","31650224","13. kerület, Reitter Ferenc utca",32," 1 ",NA,"jó állapotú",NA,"nincs megadva","2","3","nincs","3 m vagy magasabb","gáz (konvektor)","egy helyiségben","nincs megadva","udvari","nem","nem tetõtéri","nincs megadva"," Magánszemélytõl eladó egy frekventált helyen elhelyezkedõ, jó állapotban lévõ 32 m2-es, 2. emeleti lakás, mely kiváló lehetõség tanulóknak, fiatal pároknak vagy egyedülállók részére, továbbá befektetési célra is ideális. Az ingatlan ablakai a belsõ illetve a hátsó fás udvarra néznek, így teljesen csendes és semmit nem lehet hallani az utca zajából. A lakásban 1 galériázható nagyszoba, konyha, elõtér található, valamint egy fürdõszoba káddal és WC-vel ellátva. Az ingatlan 2017/2018-ban részleges felújításon esett át: nyílászáró csere, festés, villanyvezetékek cseréje, továbbá a bojler és a konvektor is kicserélésre került. A lakás külön gáz- és villanyórával rendelkezik, a vízfogyasztás a közös költség részét képezi, lehetõség van külön vízóra felszerelésére is. A rezsiköltség összege kb. 20-25 eFt/hó.Közlekedés szempontjából 2-3 perc sétára található az 1-es és a 14-es villamos, valamint a 20E, a 30, a 230, a 32 és a 105 jelzésû buszok megállója is. A környéken élelmiszer boltok (Spar, Lidl, Coop), Kika áruház, Rossmann üzlet, egészségház, gyógyszertár található, valamint könnyen elérhetõ a Lehel téri piac és a Honvédkórház is.INGATLANOSOK KÍMÉLJENEK!!! ",NA,NA
"28","https://ingatlan.com/viii-ker/elado+lakas/panel-lakas/31861958","31861958","8. kerület, Tömõ utca",33," 1 ",NA,"közepes állapotú","1950-1980 között","összkomfortos","2","nincs megadva","van","3 m-nél alacsonyabb","távfûtés egyedi méréssel","nincs megadva","nyugat","utcai","nincs megadva","nem tetõtéri","nincs megadva"," Megvételre kínálunk Budapest VIII. kerületben Tömõ utcában egy második emeleti garzon lakást.A ház rendezett szépen karban tartott három modernizált lift biztosítja az itt élõk kényelmét. Egy szobás, 33 m2, erkélyes, nagyon világos fiatalos ingatlan, kiváló választás akár befektetésnek is.A minden egyedi mérõs. Közös Költség 9.570 Ft.Metró állomás és a Corvin pláza 5 perc séta távolságra található.A közelében minden megtalálható, ami fontos a hétköznapokban. A környék remek infrastruktúrával rendelkezik. 19900000 FtReferencia szám: H419467 ",NA,"nincs megadva"
